s_type	para	attr	attrtime	transfer	type	area	useflg	count	flg	n0	n1	max_damage	muteki_time	badst	percentage	para2	equipID	hitbk_cnt	hitbk_rate	flg2	weapontype	fuyoeff	shild_dmg	light_attack_mag	sortId	sortType	coolTime	wincePow
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1531	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1532	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1533	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1534	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1535	12	-1	1
16	0	1	0	0	1	32769	1	1	8209	80	0	9999	60	0	0	0	0	10	5	84148224	0	0	0	0	1536	12	-1	0
16	0	1	0	0	1	32769	1	1	8209	80	0	9999	60	0	0	0	0	10	5	262144	0	0	0	0	1537	12	-1	0
16	0	0	0	0	3	32769	1	1	8209	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1538	12	-1	0
16	0	1	0	0	1	32769	1	1	8209	90	0	9999	60	0	0	0	0	15	20	262144	0	0	0	0	1539	12	-1	0
16	0	256	0	0	3	32769	1	1	8209	18	0	9999	0	0	0	0	0	15	20	262144	0	0	0	0	1540	12	-1	0
16	0	256	0	0	3	32769	1	1	8209	4	0	9999	120	0	0	0	0	10	5	33816576	0	0	0	0	1541	12	-1	0
16	0	0	0	0	3	32769	1	1	8209	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1542	12	-1	0
16	0	0	0	0	3	32769	1	1	8209	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1543	12	-1	0
16	0	256	0	0	3	32769	1	1	8209	15	0	9999	60	0	0	0	0	10	5	33816576	0	0	0	0	1544	12	-1	0
16	20	512	1800	1	3	16436	1	1	20979744	0	40	0	0	0	0	0	0	0	0	2555904	0	0	0	0	126	10	-1	0
16	0	256	0	0	3	32769	1	1	8209	30	0	9999	60	0	0	0	0	10	5	262144	0	0	0	0	1546	12	-1	0
16	0	0	0	0	3	32769	1	1	8209	12	0	9999	60	256	100	0	0	10	5	262144	0	0	0	0	1547	12	-1	0
16	0	256	0	0	1	32769	1	1	8209	10	0	9999	0	256	100	0	0	10	5	262144	0	0	0	0	1548	12	-1	0
16	0	256	0	0	1	32769	1	1	8209	10	0	9999	0	256	100	0	0	10	5	262144	0	0	0	0	1549	12	-1	0
16	0	256	0	0	1	32769	1	1	19	80	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1550	12	-1	0
16	0	256	0	0	1	32769	1	1	19	300	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1551	12	-1	0
16	0	0	0	0	3	32769	1	1	8209	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1552	12	-1	0
16	0	256	0	0	3	32769	1	1	19	18	0	9999	60	256	100	0	0	15	20	262144	0	0	0	0	1540	12	-1	0
16	0	256	0	0	3	32769	1	1	8209	4	0	9999	120	256	100	0	0	10	5	33816576	0	0	0	0	1541	12	-1	0
16	0	0	0	0	3	32769	1	1	17	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1552	12	-1	0
16	0	0	0	0	3	32769	1	1	17	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1552	12	-1	0
16	0	0	0	0	3	32769	1	1	17	12	0	9999	0	0	0	0	0	10	5	262144	0	0	0	0	1552	12	-1	0
16	0	1	0	0	1	32769	1	1	24593	12	0	9999	4	0	0	0	0	10	5	262144	0	0	0	0	1552	12	-1	0
16	0	256	0	0	3	32769	1	1	2097171	0	99	9999	0	65536	100	0	0	10	5	262144	0	0	0	0	1548	12	-1	0
16	0	256	0	0	3	32769	1	1	2097171	0	99	9999	0	65536	100	0	0	10	5	262144	0	0	0	0	1549	12	-1	0
16	0	2	0	0	2	32770	1	1	17	70	0	999	0	0	0	0	16384	10	12	33816576	0	0	0	0	472	999	-1	70
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1562	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1563	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1564	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1565	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1566	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1567	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1568	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1569	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1570	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1571	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1572	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1573	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1574	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1575	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1576	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1577	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1578	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1579	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1580	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1581	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1582	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1583	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1584	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1585	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1586	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1587	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1588	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1589	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1590	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1591	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1592	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1593	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1594	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1595	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1596	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1597	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1598	12	-1	1
1	0	0	0	0	0	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1599	12	-1	1
